RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_OLD_ADDR,HPPN_X,HPPN_Y
1603088757,19,10,215,2,세종특별자치시 세종시 아름동(행정:아름동) ,127.24983,36.511837
1603092671,19,10,215,1,충청남도 보령시 남포면 달산리(행정:남포면) 40-1,126.59628,36.296078
1603094436,13,10,215,1,대전광역시 서구 관저동(관저1동) 1895,127.34068,36.3076
1603088354,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 224-4,126.63061,36.894234
1603082007,19,10,215,1,충청남도 아산시 탕정면 명암리(행정:탕정면) ,127.06092,36.798546
1603081245,19,10,215,2,충청남도 아산시 신창면 읍내리(행정:신창면) 711,126.933624,36.77397
1603091001,19,10,215,2,충청남도 논산시 연무읍 금곡리(행정:연무읍) 54-3,127.097984,36.114574
1603082675,19,10,215,1,충청남도 당진시 석문면 통정리(행정:석문면) 382-16,126.59236,36.98099
1603093321,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍) 1938,127.11222,36.785534
1603084431,19,10,215,2,충청남도 논산시 부창동(행정:부창동) 50,127.08601,36.197815
1603094039,19,10,215,2,서울특별시 금천구 시흥동(행정:시흥1동) 998,126.89752,37.454086
1603081241,19,10,215,2,세종특별자치시 세종시 고운동(행정:고운동) 1401,127.23088,36.51404
1603081542,19,10,215,1,충청남도 예산군 대술면 화천리(행정:대술면) 845-4,126.8923,36.65515
1603084622,19,10,215,3,세종특별자치시 세종시 부강면 금호리(부강면) 248,127.36417,36.498055
1603097763,13,10,215,1,대전광역시 유성구 상대동(행정:원신흥동) 465,127.33832,36.34615
1603006862,19,10,215,2,충청남도 예산군 예산읍 발연리(예산읍) 90-1(우방유쉘아파트  105동 902호),126.83468,36.69566
1603002206,19,10,215,1,충청남도 서산시 성연면 평리(행정:성연면) 461-1,126.461006,36.839127
1602989738,19,10,215,1,충청남도 천안시 서북구 입장면 효계리(행정:입장면) ,127.22694,36.907066
1603107666,19,10,215,2,세종특별자치시 세종시 보람동(행정:소담동) 620-6,127.29601,36.483105
1603116603,19,10,215,1,충청남도 천안시 동남구 신부동(행정:신안동) 988,127.16333,36.816555
1603105883,19,10,215,2,충청남도 논산시 연무읍 안심리(행정:연무읍) 348-4,127.08477,36.13446
1603106090,19,10,215,1,울산광역시 북구 송정동(행정:송정동) ,129.35748,35.593452
1603115950,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성1동) 530,127.14317,36.83531
1603237054,13,10,215,1,대전광역시 중구 대흥동(행정:대흥동) 496-1,127.42259,36.32669
1603236392,19,10,215,3,충청남도 천안시 서북구 쌍용동(쌍용3동) 1282,127.12499,36.802708
1603247523,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758
1603243417,19,10,215,1,충청남도 아산시 모종동(행정:온양3동) 577-15,127.01151,36.782333
1603239966,13,10,215,1,대전광역시 중구 용두동(행정:용두동) 53-137,127.41169,36.328014
1603243823,13,10,215,1,대전광역시 대덕구 오정동(행정:오정동) 10-102,127.41776,36.362576
1603243991,19,10,215,1,충청남도 천안시 동남구 병천면 병천리(행정:병천면) 205-4,127.29907,36.760975
1603244083,19,10,215,1,충청남도 금산군 금산읍 상옥리(금산읍) 380(일반건물),127.4801,36.099907
1603238146,13,10,215,2,대전광역시 서구 둔산동(행정:둔산3동) 2285,127.40221,36.34902
1603237992,19,10,215,1,충청남도 아산시 득산동(행정:온양4동) 392-2,126.95919,36.78591
1603242837,19,10,215,2,충청남도 아산시 둔포면 석곡리(행정:둔포면) 1793,127.05538,36.926243
1603245125,13,10,215,1, ,127.40466,36.341686
1603249821,13,10,215,1,대전광역시 서구 복수동(복수동) 280-22(상가1층),127.3751,36.307007
1603250246,13,10,215,1, ,127.40466,36.341686
1603238309,13,10,215,2,대전광역시 서구 둔산동(행정:둔산3동) 2285,127.40221,36.34902
1603242731,19,10,215,2,충청남도 천안시 동남구 신부동(행정:신안동) 624,127.1575,36.82205
1603188005,19,10,215,2,충청남도 천안시 동남구 신부동(행정:신안동) 56-20,127.16461,36.815163
1603182773,19,10,215,1,충청남도 논산시 은진면 와야리(행정:은진면) 250-3,127.11497,36.177135
1603190893,19,10,215,2,충청남도 당진시 순성면 봉소리(행정:순성면) 597-7,126.70262,36.846584
1603190323,19,10,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 472,127.14983,36.78472
1603205344,19,10,215,1,충청남도 아산시 배방읍 공수리(배방읍) 282-5,127.06058,36.771927
1603183428,19,10,215,2,충청남도 태안군 근흥면 도황리(행정:근흥면) ,126.21111,36.6947
1603183465,19,10,215,1,충청남도 당진시 대덕동(행정:당진2동) 1485,126.633575,36.88676
1603274807,19,10,215,2,충청남도 아산시 신창면 읍내리(행정:신창면) 651-4,126.931786,36.772877
1603274926,19,10,215,2,광주광역시 광산구 월계동(행정:첨단1동) 758-2,126.83927,35.220234
1603258574,19,10,215,1,충청남도 아산시 영인면 역리(행정:영인면) ,126.96266,36.874737
1603246120,19,10,215,2,충청남도 천안시 동남구 북면 상동리(행정:북면) 91-6,127.26811,36.77016
1603264724,19,10,215,2,충청남도 아산시 배방읍 공수리(행정:배방읍) 92-9,127.059204,36.775333
1603252341,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 567,127.12474,36.79707
1603259264,19,10,215,1,세종특별자치시 세종시 어진동(행정:도담동) ,127.267494,36.50328
1603264762,19,10,215,1,충청남도 금산군 추부면 마전리(행정:추부면) 571-6,127.46683,36.191338
1603266154,19,10,215,2,세종특별자치시 세종시 소담동(행정:소담동) 산7,127.30416,36.48523
1603256949,13,10,215,2,대전광역시 대덕구 법동(행정:법1동) 372,127.42903,36.37142
1603261285,13,10,215,1,대전광역시 동구 용운동(행정:용운동) 78-9,127.456955,36.340897
1603254401,19,10,215,2,세종특별자치시 세종시 어진동(도담동) 126-7 ,127.264885,36.502132
1603262727,19,10,215,3,충청남도 아산시 탕정면 매곡리(탕정면) 696-4,127.08131,36.796967
1603250673,19,10,215,1,충청남도 천안시 서북구 직산읍 삼은리(행정:직산읍) 69-14,127.15603,36.879738
1603261206,19,10,215,2,충청남도 공주시 금학동(행정:금학동) 79-1,127.12818,36.44189
1603254836,19,10,215,2,충청남도 금산군 부리면 현내리(행정:부리면) 551,127.55899,36.058014
1603257727,19,10,215,2,세종특별자치시 세종시 나성동(행정:새롬동) 384,127.261,36.48788
1603260328,19,10,215,1,충청남도 아산시 영인면 역리(행정:영인면) ,126.96266,36.874737
1603264988,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성1동) 2063,127.15461,36.832424
1603245510,19,10,215,2,충청남도 금산군 금산읍 상리(행정:금산읍) 274,127.488174,36.111023
1603247677,19,10,215,1,세종특별자치시 세종시 다정동(행정:새롬동) 13-1,127.252396,36.49551
1603248190,19,10,215,2,충청남도 서산시 동문동(행정:동문1동) 665-3,126.4557,36.787327
1603245465,19,10,215,2,충청남도 논산시 반월동(행정:취암동) ,127.09246,36.207314
1603259390,19,10,215,2,충청남도 금산군 금산읍 중도리(행정:금산읍) 392-3,127.49129,36.102024
1603246089,19,10,215,2,충청남도 논산시 취암동(취암동) 1037-9,127.0923,36.20408
1603244702,19,10,215,2,충청남도 서산시 수석동(행정:수석동) 204-57,126.495026,36.78082
1603248313,19,10,215,2,충청남도 금산군 금산읍 아인리(행정:금산읍) 630,127.479645,36.111015
1603248639,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정2동) 667-10,127.142204,36.820274
1603252074,19,10,215,2,충청남도 천안시 동남구 신방동(행정:신방동) 897,127.1299,36.79065
1603270514,13,10,215,2,대전광역시 중구 대흥동(행정:대흥동) 496-1,127.42259,36.32669
1603260378,19,10,215,1,충청남도 당진시 정미면 천의리(행정:정미면) 276-1,126.56823,36.882507
1603246638,19,10,215,1,충청남도 태안군 태안읍 동문리(태안읍) 82-6,126.30768,36.749237
1603251696,19,10,215,2,충청남도 천안시 동남구 신방동(행정:신방동) 920,127.124725,36.788082
1603265040,13,10,215,1,대전광역시 유성구 관평동(행정:관평동) 1326,127.3918,36.43085
1603263294,19,10,215,1,충청남도 아산시 탕정면 용두리(행정:탕정면) 487,127.047325,36.799248
1603244869,19,10,215,2,충청남도 홍성군 구항면 오봉리(행정:구항면) 672,126.60594,36.588852
1603247054,19,10,215,2,충청남도 논산시 취암동(행정:취암동) 1072-1,127.09485,36.202343
1603248303,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 830,127.16124,36.78399
1603263851,13,10,215,2,대전광역시 대덕구 목상동(행정:목상동) 858-4,127.41207,36.446335
1603255108,19,10,215,2,충청남도 천안시 동남구 봉명동(행정:봉명동) 494,127.13269,36.810863
1603276334,13,10,215,2, ,127.40466,36.341686
1603269634,19,10,215,1,충청남도 보령시 신흑동(행정:대천5동) ,126.51473,36.311756
1603251596,19,10,215,2,충청남도 천안시 서북구 성정동(행정:성정2동) 1451,127.14152,36.826572
1603260390,19,10,215,2,충청남도 당진시 신평면 거산리(행정:신평면) 193-1,126.75385,36.88115
1603269788,19,10,215,1,충청남도 천안시 서북구 신당동(부성1동) 399-12,127.15312,36.85665
1603254236,19,10,215,2,충청남도 부여군 홍산면 남촌리(행정:홍산면) 55-1,126.763435,36.205036
1603247780,19,10,215,1,충청남도 보령시 주교면 송학리(주교면) 79-4,126.528336,36.386814
1603249735,19,10,215,2,충청남도 아산시 모종동(행정:온양3동) 577-15,127.01151,36.782333
1603266586,13,10,215,2,대전광역시 동구 용전동(행정:용전동) 174-9,127.43098,36.351772
1603189975,13,10,215,2,대전광역시 대덕구 석봉동(석봉동) 771,127.422356,36.452164
1603180037,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성2동) 966-3,127.1365,36.83415
1603164169,19,10,215,2,세종특별자치시 세종시 새롬동(새롬동) 142-3,127.25442,36.489563
1603164866,19,10,215,2,충청남도 예산군 예산읍 예산리(행정:예산읍) 60-3,126.84859,36.68462
1603188494,13,10,215,2, ,127.40466,36.341686
1603172852,19,10,215,1,충청남도 예산군 신암면 신종리(행정:신암면) 36,126.8286,36.76739
1603180135,19,10,215,2,충청남도 아산시 용화동(행정:온양5동) 1395,127.006836,36.773735
1603160916,19,10,215,2,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 344-129,127.129585,36.920315
1603162849,19,10,215,2,충청남도 예산군 예산읍 예산리(행정:예산읍) 60-3,126.84859,36.68462
1603165642,19,10,215,2,충청남도 아산시 배방읍 세출리(배방읍) 422-37,127.07669,36.73873
1603169991,19,10,215,2,충청남도 서천군 장항읍 신창리(행정:장항읍) 149-4,126.692825,36.010807
1603180218,19,10,215,2,충청남도 공주시 신풍면 산정리(행정:신풍면) 산41-2,126.94542,36.52023
1603170773,13,10,215,3,대전광역시 서구 복수동(행정:복수동) 797,127.37609,36.29694
1603176470,19,10,215,1,충청남도 당진시 원당동(행정:당진3동) 791-1,126.6448,36.90787
1603194751,13,10,215,2,대전광역시 동구 용운동(행정:용운동) 88,127.45876,36.33773
1603163426,19,10,215,1,충청남도 논산시 취암동(행정:취암동) 1055-4,127.08982,36.20159
1603164368,19,10,215,2,세종특별자치시 세종시 새롬동(새롬동) 142-3,127.25442,36.489563
1603179672,19,10,215,2,충청남도 천안시 서북구 성정동(행정:성정2동) 659-6,127.142334,36.8213
1603180806,19,10,215,1,충청남도 천안시 서북구 백석동(행정:백석동) 54-1,127.12722,36.832096
1603174400,19,10,215,1,충청남도 논산시 내동(행정:취암동) 1113,127.1041,36.182293
1603181278,19,10,215,1,충청남도 천안시 동남구 삼룡동(청룡동) 241-11,127.16493,36.788834
1603181503,19,10,215,2,세종특별자치시 세종시 대평동(행정:대평동) 83-4,127.28069,36.4724
1603164191,19,10,215,2,충청남도 금산군 금산읍 하옥리(행정:금산읍) 407-5,127.48648,36.09711
1603326359,13,10,215,1,대전광역시 서구 용문동(행정:용문동) 276-4,127.390434,36.33639
1603323301,13,10,215,2,대전광역시 유성구 봉명동(원신흥동) 1037(도안7단지금성백조예미지 712동 2403호),127.34691,36.346134
1603330466,13,10,215,2,대전광역시 서구 내동(행정:내동) ,127.38107,36.3338
1603319514,19,10,215,1,충청남도 아산시 탕정면 명암리(행정:탕정면) 1324,127.06423,36.814384
1603331567,13,10,215,1,대전광역시 서구 가장동(행정:가장동) 55,127.38302,36.332935
1603341333,19,10,215,2,충청남도 천안시 동남구 문화동(행정:문성동) 165-2,127.149475,36.806995
1603339727,13,10,215,2,대전광역시 동구 인동(행정:신인동) 354,127.440796,36.32163
1603355848,13,10,215,2,대전광역시 서구 월평동(행정:월평1동) 397,127.35922,36.357094
1603339226,19,10,215,2,충청남도 천안시 서북구 백석동(행정:백석동) 941,127.12517,36.83266
1603332759,19,10,215,2,충청남도 서산시 석림동(행정:수석동) 518-3,126.465576,36.772633
1603339494,19,10,215,2,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 449-77,127.128624,36.916927
1603348955,19,10,215,1,충청남도 아산시 둔포면 둔포리(행정:둔포면) ,127.03796,36.93004
1603338655,13,10,215,2,울산광역시 남구 선암동(행정:선암동) 624-1,129.31511,35.51733
1603346316,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 511-30,127.37878,36.34313
1603350339,13,10,215,2,대전광역시 유성구 상대동(행정:원신흥동) 477-9,127.33943,36.344757
1603337400,13,10,215,1, ,127.40466,36.341686
1603326713,19,10,215,1,충청남도 논산시 강경읍 채운리(행정:강경읍) 519,127.02227,36.143265
1603338161,19,10,215,2,충청남도 보령시 주포면 보령리(행정:주포면) ,126.58839,36.415565
1603336401,19,10,215,1,충청남도 공주시 우성면 평목리(우성면) 87,127.093704,36.458008
1603344802,19,10,215,2,충청남도 아산시 온천동(행정:온양1동) 1928,126.99702,36.791443
1603337347,13,10,215,3,대전광역시 서구 둔산동(둔산2동) 1088-1,127.37417,36.351387
1603336670,19,10,215,1,충청남도 당진시 송악읍 중흥리(행정:송악읍) 375-19,126.74371,36.93821
1603338883,19,10,215,1,전라북도 군산시 구암동(행정:구암동) 290,126.74928,35.98293
1603333647,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) 636-7,126.62795,36.891743
1603337278,19,10,215,2,충청남도 아산시 염치읍 명암리 1324,127.0385,36.79558
1603338265,19,10,215,2,충청남도 보령시 주포면 보령리(행정:주포면) ,126.58839,36.415565
1603346335,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 404-33,127.02187,36.77121
1603337514,13,10,215,1,대전광역시 유성구 둔곡동(행정:구즉동) 257-11,127.36187,36.453976
1603336789,19,10,215,2,충청남도 천안시 서북구 쌍용동(행정:쌍용3동) 1925,127.1192,36.803497
1603339698,19,10,215,1,충청남도 천안시 서북구 직산읍 삼은리(직산읍) 244-7,127.14666,36.877136
1603346667,19,10,215,1,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 10-4,127.29802,36.60436
1603342893,13,10,215,1,대전광역시 동구 인동(행정:신인동) ,127.44081,36.32172
1603337142,19,10,215,2,전라남도 무안군 일로읍 죽산리(일로읍) 1733,126.48801,34.808098
1603337034,19,10,215,2,충청남도 천안시 서북구 쌍용동(행정:쌍용3동) 1925,127.1192,36.803497
1603340554,19,10,215,1,충청남도 아산시 배방읍 공수리(행정:배방읍) 92-9,127.05921,36.77535
1603324836,19,10,215,2,충청남도 아산시 둔포면 산전리(행정:둔포면) 246,127.044975,36.89756
1603347083,19,10,215,1,충청남도 천안시 동남구 문화동(행정:문성동) 165-2,127.149475,36.806995
1603328079,19,10,215,1,충청남도 아산시 염치읍 서원리(행정:염치읍) 23-3,126.966324,36.84199
1603351030,13,10,215,2,충청남도 천안시 서북구 백석동(백석동) 1206(미래산업),127.11109,36.82382
1603340878,19,10,215,2,충청남도 아산시 도고면 신언리(행정:도고면) 154-1,126.868965,36.76125
1603330685,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 1791,127.11644,36.79029
1603326251,19,10,215,1,세종특별자치시 세종시 아름동(도담동) 103 ,127.24705,36.511463
1603336123,19,10,215,3,세종특별자치시 세종시 어진동(도담동) 556,127.26731,36.5053
1603340877,19,10,215,2,충청남도 천안시 서북구 입장면 하장리(입장면) 77-1 ,127.22116,36.912735
1603348145,19,5,215,1,충청남도 천안시 서북구 두정동(행정:부성2동) ,127.13197,36.833214
1603330466,19,10,215,2,대전광역시 서구 내동(행정:내동) ,127.38107,36.3338
1603335901,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성1동) 1588,127.14426,36.838467
1603331739,19,10,215,1,세종특별자치시 세종시 아름동(행정:아름동) ,127.24733,36.511475
1603427808,13,10,215,2,대전광역시 유성구 관평동(행정:관평동) 943,127.39132,36.42604
1603422225,13,10,215,1,대전광역시 유성구 궁동 거주자,127.35379,36.360634
1603420496,19,10,215,2,충청남도 서산시 예천동(행정:석남동) ,126.4429,36.76919
1603419695,13,10,215,1,대전광역시 유성구 봉명동 거주자,127.34951,36.346992
1603426037,13,10,215,2,대전광역시 유성구 장대동(행정:온천2동) 282-15,127.335434,36.35813
1603423423,19,10,215,1,충청남도 천안시 서북구 쌍용동(행정:쌍용1동) 842,127.12974,36.807957
1603412639,19,10,215,2,충청남도 보령시 화산동(행정:대천3동) 48,126.631874,36.36481
1603420872,19,10,215,2,충청남도 천안시 동남구 봉명동(행정:봉명동) 67-13,127.13686,36.80905
1603421144,19,10,215,2,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 44-11,127.30114,36.59887
1603422749,19,10,215,2,충청남도 천안시 서북구 불당동(불당동) 1846,127.10501,36.803547
1603414300,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 1418,127.10842,36.797997
1603412067,19,10,215,1,충청남도 서산시 석림동(수석동) 316-8,126.47195,36.769444
1603416879,19,10,215,1,충청남도 천안시 동남구 병천면 송정리(행정:병천면) 369-1,127.31268,36.745544
1603419527,19,10,215,1,충청남도 아산시 선장면 신덕리(행정:선장면) 8-9,126.84148,36.772835
1603423849,19,10,215,2,충청남도 천안시 동남구 병천면 가전리(병천면) 산8-5,127.287994,36.76569
1603424317,19,10,215,1,충청남도 당진시 고대면 진관리(고대면) 1351-9(V 한성전공),126.582954,36.91346
1603415642,13,10,215,1,대전광역시 중구 대흥동(행정:대흥동) 496-1,127.42259,36.32669
1603415236,19,10,215,2,충청남도 서산시 읍내동(행정:부춘동) 139-3,126.44948,36.780025
1603425913,13,10,215,1,대전광역시 서구 도안동(행정:가수원동) 202,127.3485,36.320164
1603421849,19,10,215,1,세종특별자치시 세종시 도담동(행정:도담동) 653,127.26037,36.51363
1603419793,19,10,215,2,충청남도 태안군 태안읍 남문리(행정:태안읍) 393,126.29147,36.75929
1603421038,19,10,215,2,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 44-11,127.30114,36.59887
1603419179,19,10,215,1,세종특별자치시 세종시 도담동(행정:도담동) 627,127.25655,36.517147
1603425953,19,10,215,2,충청남도 천안시 서북구 쌍용동(쌍용2동) 653,127.123146,36.799747
1603426071,19,10,215,2,충청남도 천안시 서북구 쌍용동(쌍용2동) 653,127.123146,36.799747
1603367925,19,10,215,1,세종특별자치시 세종시 어진동(행정:도담동) ,127.25722,36.503197
1603357144,19,10,215,1,충청남도 아산시 배방읍 갈매리(행정:배방읍) 125-4,127.08862,36.76322
1603371770,19,10,215,1,세종특별자치시 세종시 새롬동(행정:새롬동) 산79,127.24858,36.48132
1603349289,19,10,215,2,충청남도 서산시 인지면 화수리(행정:인지면) 955-19,126.40765,36.76057
1603350549,19,10,215,2,충청남도 천안시 서북구 성거읍 천흥리(행정:성거읍) 425-1,127.20264,36.873516
1603354410,19,10,215,1,충청남도 아산시 둔포면 석곡리(둔포면) 1969,127.06079,36.906277
1603351030,19,10,215,2,충청남도 천안시 서북구 백석동(행정:백석동) 1206,127.11064,36.823936
1603357053,19,10,215,2,충청남도 홍성군 홍성읍 오관리(행정:홍성읍) 474-7,126.66306,36.59664
1603357339,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 1831,127.10517,36.80502
1603358763,19,10,215,2,충청남도 부여군 부여읍 쌍북리(행정:부여읍) 727,126.92861,36.28329
1603368402,19,10,215,1,세종특별자치시 세종시 어진동(행정:도담동) ,127.25722,36.503197
1603349545,19,10,215,1,충청남도 서산시 석림동(행정:수석동) 962,126.4567,36.775043
1603373052,19,7,215,1,충청남도 서천군 마산면 요곡리(행정:마산면) 246,126.81946,36.13083
1603349524,19,10,215,2,충청남도 서산시 인지면 화수리(행정:인지면) 955-19,126.40765,36.76057
1603358023,19,10,215,2,전라북도 김제시 금구면 산동리(행정:금구면) 93,127.02758,35.786777
1603440265,19,10,215,1,세종특별자치시 세종시 연동면 다솜리(행정:연동면) 1103,127.320465,36.533478
1603439707,19,10,215,1,충청남도 천안시 서북구 성거읍 신월리(행정:성거읍) 467,127.14877,36.87324
1603438226,13,10,215,2, ,127.40466,36.341686
1603432393,19,10,215,1,충청남도 천안시 서북구 직산읍 삼은리(행정:직산읍) ,127.14772,36.878487
1603438878,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1603427563,19,10,215,1,충청남도 천안시 서북구 차암동(부성2동) 436,127.10472,36.84139
1603449363,19,10,215,1,세종특별자치시 세종시 어진동(도담동) 725,127.26178,36.49934
1603426677,19,10,215,2,충청남도 천안시 서북구 쌍용동(행정:쌍용2동) 565,127.1235,36.7998
1603427916,19,10,215,1,충청남도 천안시 서북구 두정동(부성1동) 74-19,127.14774,36.833073
1603437810,13,10,215,2, ,127.40466,36.341686
1603429327,19,10,215,1,충청남도 아산시 음봉면 쌍룡리(행정:음봉면) 387,127.06469,36.870064
1603430624,19,10,215,2,충청남도 아산시 배방읍 장재리(배방읍) 1718(V YU-HON-CITY 1동 101호),127.10477,36.787193
1603437122,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정1동) 724-16,127.13565,36.813473
1603443369,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성2동) ,127.13197,36.833214
1603429464,19,10,215,1,충청남도 부여군 구룡면 용당리(행정:구룡면) 568,126.82265,36.23505
1603427231,19,10,215,1,충청남도 천안시 서북구 성거읍 오목리(행정:성거읍) 1,127.21466,36.89654
1603436811,19,10,215,1,충청남도 천안시 서북구 와촌동(행정:봉명동) ,127.14484,36.81033
1603438982,13,10,215,2,대전광역시 유성구 봉명동(행정:원신흥동) 1036,127.34376,36.346176
1603429227,19,10,215,1,충청남도 부여군 구룡면 용당리(행정:구룡면) 568,126.82265,36.23505
1603445907,13,10,215,1,대전광역시 유성구 원신흥동 거주자,127.35171,36.341705
1603426587,19,10,215,2,충청남도 천안시 동남구 봉명동(행정:봉명동) 216-8,127.13698,36.80315
1603434579,19,10,215,1,충청남도 천안시 서북구 두정동(행정:부성2동) 707,127.131966,36.8332
1603437907,19,10,215,2,충청남도 천안시 동남구 봉명동(행정:봉명동) 370,127.134056,36.81409
1603446032,13,10,215,2,대전광역시 서구 내동(행정:내동) 2,127.38235,36.33089
1603434430,19,10,215,2,충청남도 청양군 정산면 천장리(정산면) 산10-1,126.91896,36.413944
1603427963,19,10,215,2,충청남도 천안시 서북구 쌍용동(쌍용2동) 653,127.12301,36.799583
1603433972,19,10,215,2,충청남도 계룡시 금암동(행정:금암동) 190,127.24673,36.271576
1603427529,19,10,215,1,충청남도 천안시 서북구 성거읍 오목리(행정:성거읍) 1,127.21466,36.89654
1603428683,19,10,215,2,충청남도 부여군 구룡면 용당리(행정:구룡면) 468-1,126.83065,36.23257
1603432693,19,10,215,3,세종특별자치시 세종시 나성동(새롬동) 361-60,127.25773,36.48817
1603427955,19,10,215,3,충청남도 당진시 합덕읍 운산리(합덕읍) 913-10,126.76639,36.808887
1603448215,19,10,215,2,경기도 김포시 통진읍 마송리(행정:통진읍) 111-19,126.59746,37.692223
1603426608,19,10,215,1,충청남도 당진시 송산면 동곡리(행정:송산면) 306-302,126.711075,36.979534
1603442404,19,10,215,1,충청남도 서산시 대산읍 대죽리(행정:대산읍) 13-5,126.41235,37.00103
1603428941,19,10,215,2,충청남도 천안시 서북구 백석동(행정:백석동) 909,127.1175,36.81732
1603435449,19,10,215,1,충청남도 당진시 석문면 장고항리(행정:석문면) 1088-38,126.542,37.0143
1603451881,19,10,215,1,충청남도 아산시 배방읍 공수리(행정:배방읍) 61-17,127.06365,36.773666
1603461588,19,10,215,2,충청남도 아산시 권곡동(행정:온양3동) 443-24,127.00655,36.789402
1603452161,19,10,215,1,충청남도 금산군 금산읍 상리(행정:금산읍) 137-3,127.48865,36.102882
1603382147,19,10,215,1,충청남도 천안시 동남구 신방동(행정:신방동) 8-15,127.12881,36.792583
1603449835,19,10,215,1,세종특별자치시 세종시 어진동(도담동) 725,127.26178,36.49934
1603525034,19,10,215,2,충청남도 금산군 금산읍 중도리(행정:금산읍) 24,127.495735,36.10039
1603527131,19,10,215,1,충청남도 천안시 동남구 신부동(신안동) 373-3,127.15529,36.818867
1603514827,19,10,215,2,충청남도 천안시 동남구 목천읍 남화리(행정:목천읍) 1-3,127.23343,36.780777
1603523594,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 440,127.02199,36.77325
1603533581,13,10,215,2,대전광역시 동구 가양동(행정:가양1동) 705,127.43713,36.33997
1603510850,19,10,215,3,충청남도 서천군 비인면 선도리(비인면) 15-11,126.6075,36.13111
1603517658,19,10,215,1,충청남도 보령시 신흑동(행정:대천5동) 455-11,126.53608,36.324135
1603527840,13,10,215,1, ,127.40466,36.341686
1603529640,13,10,215,2,대전광역시 유성구 봉산동(행정:구즉동) 296,127.383804,36.44007
1603518124,19,10,215,2,충청남도 천안시 동남구 안서동(행정:신안동) 107-8,127.186714,36.842358
1603511342,19,10,215,2,충청남도 논산시 벌곡면 수락리(행정:벌곡면) ,127.304214,36.143185
1603514834,19,10,215,2,충청남도 계룡시 엄사면 엄사리(행정:엄사면) 182-3,127.24227,36.288918
1603597578,19,10,215,1,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 303-9,127.22202,36.501137
1603632383,19,7,215,1,충청남도 부여군 부여읍 왕포리(행정:부여읍) 91-2,126.91935,36.266247
1603584601,19,10,215,1,충청남도 천안시 동남구 봉명동(행정:봉명동) 41-1,127.13851,36.806316
1603507028,19,10,215,2,충청남도 서산시 성연면 왕정리(성연면) 148-11(대우이안아파트 502동 301호),126.45958,36.82449
1603520632,13,10,215,2, ,127.40466,36.341686
1603522293,13,10,215,2, ,127.40466,36.341686
1603509371,19,10,215,1,충청남도 홍성군 홍성읍 오관리(홍성읍) 516,126.66275,36.592957
1603501481,19,10,215,2,세종특별자치시 세종시 나성동(행정:새롬동) 712,127.25923,36.483383
1603781035,19,10,215,1,충청남도 보령시 명천동(행정:대천4동) 508-22,126.5993,36.339924
1603783769,19,10,215,1,충청남도 천안시 동남구 봉명동(행정:봉명동) 487,127.130394,36.81338
1603772411,19,10,215,2,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 396,127.289986,36.590446
1603783684,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정1동) 702-12,127.135864,36.818108
1603788205,13,10,215,2,대전광역시 대덕구 신탄진동(행정:석봉동) ,127.42806,36.449818
1603783939,19,10,215,2,충청남도 당진시 신평면 거산리(행정:신평면) 880,126.75663,36.88129
1603772069,19,10,215,2,충청남도 천안시 동남구 안서동(신안동) 102-2,127.18667,36.843613
1603785810,13,10,215,1,대전광역시 서구 괴정동(행정:괴정동) 거주자,127.39086,36.340042
1603785812,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1603779051,13,10,215,1,대전광역시 유성구 봉명동(행정:온천1동) 557-30,127.33872,36.350643
