RECV_DEPT_NM,RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,SME_EVT_YN
충남청,1660095918,19,10,215,1,0,0.0,0.0,-1
충남청,1659937470,19,10,215,2,충청남도 보령시 대천동 (행정:대천2동 ) 37-11,126.60095,36.355,-1
충남청,1660636776,19,10,215,2,충청남도 아산시 모종동 (행정:온양3동 ) 723,127.022736,36.77845,-1
충남청,1660194880,19,10,215,1,충청남도 서천군 화양면 옥포리(행정:화양면 ) 329,126.7799,36.04271,-1
충남청,1660205892,19,10,215,1,0,0.0,0.0,-1
세종대왕파출소,1660195487,15,10,215,2,경기도 여주시 세종대왕면 번도리(행정:세종대왕면 ) 485,127.575714,37.29974,-1
대전청,1660636692,13,10,215,1,대전광역시 동구 용전동 (행정:용전동 ) 160-7,127.432396,36.354576,-1
충남청,1660193674,19,10,215,2,0,0.0,0.0,-1
충남청,1660205128,19,10,215,2,0,0.0,0.0,-1
충남청,1660095100,31,10,215,1,세종특별자치시 세종시 조치원읍 신흥리(조치원읍 ) 131,127.29007,36.591515,-1
충남청,1660195902,19,10,215,2,0,0.0,0.0,-1
대전청,1660194495,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660206675,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660204650,19,10,215,1,0,0.0,0.0,-1
충남청,1660109347,19,10,215,2,충청남도 천안시 서북구 입장면 독정리(행정:입장면 ) 187-11,127.22981,36.923058,1
대전청,1660107251,13,10,215,3,대전광역시 동구 자양동 (행정:자양동 ) 353,127.447495,36.341084,-1
대전청,1660109637,13,10,215,1,대전광역시 중구 문창동 (행정:문창동 ) 118-11,127.43678,36.31615,1
대전청,1660109410,13,10,215,2,대전광역시 중구 문창동 (행정:문창동 ) 118-11,127.43678,36.31615,1
대전청,1660628700,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660108706,19,10,215,2,충청남도 천안시 서북구 백석동 (행정:백석동 ) 1157,127.121796,36.826885,-1
충남청,1660620928,31,10,215,2,세종특별자치시 세종시 종촌동(도담동) 116,127.24773,36.5006,-1
충남청,1660620577,19,10,215,1,충청남도 홍성군 홍성읍 남장리(홍성읍 ) 392-1,126.66241,36.583076,-1
대전청,1660631730,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660638494,19,10,215,1,충청남도 천안시 동남구 성남면 대흥리(행정:성남면 ) 588,127.2195,36.723217,-1
충남청,1660620382,31,10,215,2,세종특별자치시 세종시 연기면 세종리(행정:연기면 ) 산234,127.299545,36.520916,-1
충남청,1660631948,19,10,215,2,0,0.0,0.0,-1
충남청,1660614929,31,10,215,2,세종특별자치시 세종시 어진동 (도담동 ) 581,127.261635,36.502174,-1
충남청,1660082659,19,10,215,1,충청남도 천안시 서북구 성성동 (행정:부성2동 ) 696,127.13281,36.842827,-1
충남청,1660614893,19,10,215,1,충청남도 예산군 예산읍 관작리(행정:예산읍 ) 333-7,126.83428,36.713642,-1
충남청,1660108478,19,10,215,1,충청남도 공주시 우성면 동대리(행정:우성면 ) 173,127.05212,36.470196,1
충남청,1660217736,19,10,215,3,충청남도 당진시 송산면 동곡리(송산면 ) 58-42,126.69983,36.962708,-1
충남청,1660631061,19,10,215,1,0,0.0,0.0,-1
충남청,1660637842,19,10,215,1,0,0.0,0.0,-1
충남청,1660621464,19,10,215,1,0,0.0,0.0,1
충남청,1660614917,31,10,215,3,세종특별자치시 세종시 어진동 (도담동 ) 568,127.26218,36.50251,-1
충남청,1660219184,19,10,215,2,0,0.0,0.0,-1
충남청,1660118969,19,10,215,2,충청남도 계룡시 엄사면 엄사리(행정:엄사면 ) 245-1,127.23806,36.29011,1
대전청,1660188028,13,10,215,3,대전광역시 유성구 문지동 (전민동 ) 637-3,127.40723,36.395977,-1
충남청,1660110045,19,10,215,2,0,0.0,0.0,1
충남청,1660119777,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1292,127.10114,36.79969,1
충남청,1660186426,19,10,215,1,0,0.0,0.0,-1
충남청,1660119630,19,10,215,1,충청남도 천안시 동남구 청수동 (청룡동 ) 183,127.15257,36.790916,-1
대전청,1660110641,13,10,215,2,대전광역시 유성구 봉명동 (행정:온천1동 ) 649-1,127.34753,36.35785,-1
충남청,1660185778,19,10,215,2,충청남도 태안군 남면 신온리(행정:남면 ) 869-2,126.296936,36.58712,-1
대전청,1660176628,13,10,215,1,대전광역시 서구 월평동 (행정:월평1동 ) 1186,127.35711,36.355286,-1
충남청,1660188848,19,10,215,1,충청남도 서산시 석림동 (행정:수석동 ) 299-20,126.46863,36.770203,-1
충남청,1660174187,19,10,215,1,0,0.0,0.0,1
충남청,1660626117,19,10,215,3,0,0.0,0.0,-1
대전청,1660627582,13,10,215,3,0,127.40466,36.341686,-1
충남청,1660628261,19,10,215,1,충청남도 계룡시 신도안면 정장리(신도안면 ) 183,127.23608,36.29957,-1
대전청,1660377664,13,10,215,2,대전광역시 중구 사정동 (산성동 ) 490-1,127.384254,36.295517,-1
충남청,1660639250,19,10,215,2,충청남도 계룡시 엄사면 도곡리(엄사면 ) 319-5,127.21225,36.267883,1
충남청,1660098790,19,10,215,1,0,0.0,0.0,-1
충남청,1660377275,19,10,215,2,0,0.0,0.0,-1
대전청,1660099357,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660203836,19,10,215,1,충청남도 당진시 송악읍 고대리(행정:송악읍 ) 309-9,126.72403,36.980278,1
충남청,1660099468,19,10,215,1,0,0.0,0.0,-1
충남청,1660548029,19,10,215,1,충청남도 천안시 동남구 신부동 (행정:신안동 ) 454-4,127.15469,36.818497,-1
충남청,1660098204,19,10,215,2,0,0.0,0.0,-1
충남청,1660203501,19,10,215,1,충청남도 당진시 송악읍 고대리(행정:송악읍 ) 309-9,126.72403,36.980278,1
대전청,1660098203,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660203902,19,10,215,1,충청남도 계룡시 엄사면 엄사리(엄사면) 418-18,127.23206,36.284325,1
충남청,1660546826,19,10,215,1,0,0.0,0.0,-1
충남청,1660623619,19,10,215,3,충청남도 아산시 실옥동 (온양4동 ) 345-64,126.98043,36.796127,-1
충남청,1660137721,19,10,215,1,0,0.0,0.0,-1
충남청,1660624373,31,10,215,2,세종특별자치시 세종시 집현동 (행정:반곡동 ) 610,127.33575,36.500484,-1
충남청,1660624049,31,10,215,1,세종특별자치시 세종시 대평동 (행정:대평동 ),127.2793,36.471035,-1
충남청,1660129705,19,10,215,1,충청남도 아산시 권곡동 (행정:온양3동 ) 538-13,127.00827,36.788555,1
충남청,1660208742,31,10,215,1,세종특별자치시 세종시 어진동 (도담동 ) 520,127.25517,36.499817,-1
충남청,1660623347,19,10,215,3,0,0.0,0.0,-1
충남청,1660647955,31,10,215,2,세종특별자치시 세종시 도담동 (행정:도담동 ) 407,127.257164,36.518753,-1
충남청,1660366432,19,10,215,1,충청남도 천안시 동남구 신부동 (신안동 ) 85-31,127.1582,36.81522,-1
충남청,1660193870,19,10,215,3,0,126.19189,36.690216,-1
대전청,1660191140,13,10,215,1,대전광역시 중구 대흥동 (행정:대흥동 ) 496-1,127.42259,36.32669,1
대전청,1660195765,13,10,215,1,대전광역시 유성구 봉명동 (온천1동 ) 536-14,127.34262,36.356155,-1
충남청,1660193394,31,10,215,1,세종특별자치시 세종시 장군면 봉안리(행정:장군면 ) 40-26,127.22931,36.49967,-1
충남청,1660463848,19,10,215,2,충청남도 서천군 장항읍 신창리(행정:장항읍 ) 186-12,126.69178,36.011265,-1
충남청,1660104451,19,10,215,1,충청남도 서산시 대산읍 독곶리(행정:대산읍 ) 410-5,126.3536,36.996082,-1
대전청,1660367610,13,10,215,2,대전 서구 가장동 55,127.38511,36.332993,1
대전청,1660091827,13,10,215,3,대전광역시 서구 탄방동 (탄방동 ) 700,127.38733,36.347527,-1
충남청,1660104699,19,10,215,1,0,0.0,0.0,-1
대전청,1660114912,13,10,215,1,대전광역시 유성구 구성동 (온천2동 ) 23,127.36677,36.373524,-1
대전청,1660386775,13,10,215,1,대전광역시 동구 성남동 (행정:성남동 ) 501-28,127.43496,36.347317,-1
충남청,1660108183,19,10,215,3,충청남도 아산시 배방읍 공수리(배방읍 ) 60-6,127.06361,36.774975,-1
충남청,1660098069,19,10,215,1,충청남도 공주시 옥룡동 (옥룡동 ) 8-2,127.136,36.45895,1
충남청,1660199053,19,10,215,1,0,0.0,0.0,-1
대전청,1660107867,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660136091,19,10,215,1,충청남도 서천군 기산면 화산리(행정:기산면 ) 329,126.76569,36.076096,1
충남청,1660108443,31,10,215,1,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍 ) 143-16,127.28909,36.6059,-1
대전청,1660387840,13,10,215,1,대전광역시 중구 유천동 (행정:유천1동 ) 325-2,127.393265,36.319138,1
대전청,1660197871,13,10,215,1,대전 유성구 탑립동 811,127.4085,36.418568,-1
충남청,1660107344,19,10,215,2,전라남도 여수시 관문동 (행정:동문동 ) 251-2,127.74159,34.741577,1
충남청,1660095520,19,10,215,2,0,0.0,0.0,-1
대전청,1660097179,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660108074,19,10,215,2,전라남도 여수시 관문동 (행정:동문동 ) 251-2,127.74159,34.741577,1
대전청,1660115772,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660116068,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660118119,19,10,215,2,충청남도 계룡시 엄사면 엄사리(행정:엄사면 ) 245-1,127.23806,36.29011,1
충남청,1660096713,19,10,215,1,0,0.0,0.0,-1
충남청,1660196362,19,10,215,2,0,0.0,0.0,-1
충남청,1660652455,19,10,215,2,충청남도 부여군 부여읍 동남리(행정:부여읍 ) 503-9,126.90697,36.276726,-1
충남청,1660390948,19,10,215,1,충청남도 논산시 강경읍 태평리(강경읍 ) 39-13,127.01556,36.160168,1
충남청,1660090309,19,10,215,1,0,126.19189,36.690216,-1
대전청,1660651677,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660381799,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660199849,31,10,215,2,세종특별자치시 세종시 어진동 (행정:도담동 ) 561-1,127.261475,36.50417,-1
대전청,1660630102,13,10,215,3,0,127.40466,36.341686,-1
충남청,1660658797,19,10,215,1,충청남도 태안군 근흥면 도황리(행정:근흥면 ) 1526-79,126.20903,36.694614,-1
충남청,1660826906,19,10,215,3,충청남도 보령시 명천동 (대천4동 ) 1327,126.608765,36.33804,-1
대전청,1660083825,13,10,215,2,대전광역시 중구 태평동 (태평2동 ) 389-5,127.387726,36.319725,-1
충남청,1660622993,19,10,215,3,충청남도 천안시 동남구 사직동 (중앙동 ) 96-5,127.14778,36.804028,-1
충남청,1660623526,19,10,215,1,0,0.0,0.0,-1
대전청,1660621420,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660094471,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660108988,19,10,215,2,충청남도 천안시 서북구 입장면 독정리(행정:입장면 ) 187-11,127.22981,36.923058,1
충남청,1660626283,19,10,215,1,0,0.0,0.0,-1
충남청,1660119137,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1292,127.10114,36.79969,1
충남청,1660623845,19,10,215,1,0,0.0,0.0,1
충남청,1660625481,19,10,215,2,0,0.0,0.0,-1
충남청,1660098682,19,10,215,1,충청남도 공주시 옥룡동 (옥룡동 ) 8-2,127.136,36.45895,1
충남청,1660966022,19,10,215,2,충남 천안시 서북구 성성동 692,127.13121,36.83964,-1
충남청,1660109908,19,10,215,2,0,0.0,0.0,1
충남청,1660119225,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1292,127.10114,36.79969,1
충남청,1660100259,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍 ) 1759,127.10493,36.798157,-1
충남청,1660329934,19,10,215,2,충청남도 서천군 장항읍 신창리(행정:장항읍 ) 303-49,126.68734,36.011806,-1
충남청,1660120397,19,10,215,1,충청남도 천안시 서북구 성거읍 저리(행정:성거읍 ) 26-7,127.2055,36.88149,-1
대전청,1660625256,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660110950,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660099588,13,10,215,2,대전광역시 대덕구 석봉동 (행정:석봉동 ) 783,127.41935,36.44921,-1
대전청,1660561267,13,10,215,2,0,127.40466,36.341686,1
충남청,1660119047,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1292,127.10114,36.79969,1
충남청,1660100185,19,10,215,2,충청남도 천안시 서북구 쌍용동 (쌍용1동 ) 889-2,127.13224,36.80719,-1
충남청,1660122961,31,10,215,2,세종특별자치시 세종시 새롬동 (행정:새롬동 ),127.247665,36.483646,-1
대전청,1660633882,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660968749,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660633657,31,10,215,1,세종특별자치시 세종시 어진동 (행정:도담동 ) 568,127.26208,36.502502,-1
대전청,1660123909,13,10,215,1,대전광역시 중구 대흥동 (행정:대흥동 ) 449-1,127.423676,36.323277,-1
대전청,1660633716,13,10,215,3,대전광역시 유성구 가정동 (신성동 ) 33,127.36427,36.37717,1
충남청,1660609999,19,10,215,2,충청남도 천안시 서북구 백석동 (행정:백석동 ) 150-2,127.1189,36.823578,-1
충남청,1660332014,19,10,215,3,충청남도 아산시 신창면 읍내리(행정:신창면 ) 583,126.95434,36.788002,-1
충남청,1660115095,19,10,215,2,충청남도 서산시 대산읍 대산리(행정:대산읍 ) 125-1,126.434586,36.937294,1
충남청,1660966850,19,10,215,1,충청남도 공주시 신관동 (행정:신관동 ) 274-4,127.14005,36.476376,-1
충남청,1660112814,19,10,215,2,0,0.0,0.0,-1
대전중부서,1660968579,13,10,215,2,대전광역시 중구 유천동 (행정:유천2동 ) 204-10,127.39782,36.320217,-1
충남청,1660635132,19,10,215,2,0,0.0,0.0,1
대전청,1660709199,13,10,215,2,대전광역시 중구 안영동 (산성동 ) 648-9,127.37897,36.292023,-1
대전청,1660635069,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661204827,19,10,215,1,충청남도 아산시 탕정면 호산리(행정:탕정면 ) 503,127.07712,36.807774,-1
충남청,1660614102,31,10,215,1,세종특별자치시 세종시 대평동 (대평동 ) 704-2,127.280396,36.47121,-1
충남청,1660615186,19,10,215,1,0,0.0,0.0,-1
충남청,1660615313,19,10,215,1,0,0.0,0.0,-1
충남청,1660526913,19,10,215,1,0,0.0,0.0,-1
대전청,1660712517,13,10,215,1,0,127.40466,36.341686,1
대전청,1660890366,13,10,215,1,대전광역시 중구 문화동 (행정:문화2동 ) 562-7,127.3984,36.30578,-1
충남청,1660614918,19,10,215,2,0,0.0,0.0,-1
충남청,1660783130,19,10,215,1,충청남도 천안시 동남구 신방동 (행정:신방동 ) 1549,127.1335,36.77542,-1
충남청,1660710630,19,10,215,2,충청남도 천안시 서북구 성정동 (성정1동 ) 1062,127.13222,36.818367,-1
충남청,1660893459,19,10,215,1,충청남도 천안시 동남구 원성동 (행정:원성2동 ) 595-6,127.15545,36.7988,-1
대전청,1660813178,13,10,215,2,0,127.40466,36.341686,-1
대전청,1660532003,13,10,215,1,대전광역시 대덕구 오정동 (행정:오정동 ) 223-375,127.42435,36.34932,-1
서대전지구대,1660349411,13,10,215,2,대전광역시 중구 산성동 (행정:산성동 ) 325-1,127.392426,36.307095,-1
충남청,1660654165,19,10,215,1,충청남도 서산시 고북면 신정리(고북면 ) 388,126.49838,36.697094,-1
대전청,1660731362,13,10,215,1,대전광역시 대덕구 대화동 (행정:대화동 ) 289-1,127.40214,36.36602,-1
충남청,1660350293,19,10,215,2,충청남도 당진시 우강면 송산리(행정:우강면 ) 220-71,126.78532,36.82125,-1
충남청,1660363473,19,10,215,1,충청남도 천안시 동남구 광덕면 광덕리(행정:광덕면 ) 748-2,127.02287,36.666733,-1
대전청,1660721352,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660367949,19,10,215,2,0,0.0,0.0,-1
충남청,1660384437,19,10,215,2,충청남도 천안시 동남구 사직동 (중앙동 ) 171-1,127.150276,36.80215,-1
충남청,1660364152,19,10,215,1,충청남도 보령시 오천면 효자도리(행정:오천면 ) 192,126.43955,36.38534,-1
대전청,1660386373,13,10,215,1,대전광역시 서구 복수동 (복수동 ) 275,127.3745,36.305447,-1
충남청,1660864100,19,10,215,3,충청남도 천안시 동남구 목천읍 서리(목천읍 ) 58-15,127.2338,36.782776,-1
충남청,1660721151,19,10,215,1,0,0.0,0.0,-1
충남청,1660865782,19,10,215,1,충청남도 예산군 예산읍 예산리(예산읍 ) 771,126.84463,36.682194,-1
충남청,1660369065,19,10,215,1,0,0.0,0.0,-1
충남청,1661230307,19,10,215,3,충청남도 천안시 서북구 불당동(불당동) 44-3,127.10828,36.817883,-1
충남청,1660736531,19,10,215,2,충청남도 당진시 읍내동 (행정:당진1동 ) 50-5,126.636894,36.893803,1
충남청,1660736179,19,10,215,1,충청남도 보령시 대천동 (행정:대천2동 ) 154-63,126.5949,36.353115,-1
대전청,1660736302,13,10,215,1,대전광역시 동구 판암동 (판암2동 ) 237,127.45797,36.32244,-1
충남청,1660699857,19,10,215,2,충청남도 당진시 고대면 장항리(행정:고대면 ) 559-1,126.59073,36.958824,-1
충남청,1660807379,19,10,215,1,0,0.0,0.0,-1
충남청,1660554975,19,10,215,1,충청남도 홍성군 홍북읍 중계리(행정:홍북읍 ) 667-1,126.63076,36.631294,1
대전청,1660807272,13,10,215,1,대전광역시 대덕구 비래동 (행정:비래동 ) 138-34,127.45126,36.35572,1
충남청,1660872645,31,10,215,2,세종특별자치시 세종시 아름동 (아름동 ) 1284,127.247475,36.51208,-1
충남청,1660872298,19,10,215,1,0,0.0,0.0,-1
충남청,1660793872,19,10,215,1,충청남도 아산시 온천동 (온양1동 ) 1626,127.00268,36.789715,1
대전청,1660742752,13,10,215,1,대전광역시 동구 대성동 (행정:산내동 ) 240,127.46278,36.295944,-1
충남청,1660522182,19,10,215,1,충청남도 홍성군 홍북읍 신경리(행정:홍북읍 ) 895,126.6746,36.655933,-1
충남청,1660554557,19,10,215,1,0,0.0,0.0,-1
대전청,1661147918,13,10,215,3,대전광역시 유성구 관평동 (관평동 ) 948,127.39185,36.425762,-1
대전청,1660869922,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660872229,19,10,215,1,충청남도 천안시 동남구 안서동 (신안동 ) 273-3,127.18422,36.828945,-1
충남청,1660868471,19,10,215,1,0,0.0,0.0,-1
충남청,1660725129,19,10,215,1,충청남도 금산군 남일면 신정리(행정:남일면 ) 749,127.51291,35.993168,-1
충남청,1660871855,19,10,215,2,충청남도 천안시 서북구 쌍용동 (행정:쌍용2동 ) 565,127.124146,36.799034,-1
충남청,1660868494,19,10,215,2,충청남도 논산시 취암동 (행정:취암동 ) 996,127.09112,36.192524,-1
충남청,1660902666,19,10,215,2,충청남도 당진시 고대면 성산리(고대면 ) 1105-40,126.565056,36.979065,-1
충남청,1660868558,19,10,215,1,0,0.0,0.0,-1
충남청,1661248000,19,10,215,2,0,0.0,0.0,-1
충남청,1660903510,19,10,215,2,충청남도 천안시 동남구 봉명동 (행정:봉명동 ) 494,127.13245,36.811043,1
충남청,1661147948,19,10,215,1,0,0.0,0.0,-1
충남청,1660724822,19,10,215,1,충청남도 당진시 읍내동 (당진1동 ) 412-10,126.62561,36.896618,1
대전청,1660804784,13,10,215,1,대전광역시 중구 중촌동 (행정:중촌동 ) 176,127.40896,36.345467,-1
대전청,1660803362,13,10,215,1,0,127.40466,36.341686,0
대전청,1660805842,13,10,215,2,0,127.40466,36.341686,-1
대전청,1660804365,13,10,215,2,대전광역시 동구 가양동 (행정:가양1동 ) 598-63,127.44191,36.34248,-1
충남청,1660804421,19,10,215,1,충청남도 당진시 읍내동 (행정:당진1동 ),126.632744,36.895565,1
충남청,1660816416,19,10,215,1,충청남도 아산시 도고면 봉농리(행정:도고면 ) 261,126.85826,36.749268,-1
충남청,1660798983,19,10,215,2,0,0.0,0.0,-1
대전청,1660982310,13,10,215,1,0,127.40466,36.341686,-1
충남청,1661155361,13,10,215,1,대전광역시 유성구 반석동 (행정:노은3동 ) 639-7,127.312515,36.39122,0
충남청,1660961897,19,10,215,1,충청남도 천안시 서북구 성거읍 정촌리(성거읍 ) 198-2,127.18826,36.894318,1
충남청,1660735768,19,10,215,2,충청남도 당진시 읍내동 (행정:당진1동 ) 50-5,126.636894,36.893803,1
충남청,1661155236,19,10,215,3,충청남도 서산시 해미면 기지리(해미면 ) 169,126.505104,36.70576,-1
대전청,1660880755,13,10,215,3,0,127.40466,36.341686,-1
충남청,1660872178,19,10,215,1,충청남도 천안시 서북구 쌍용동 (행정:쌍용2동 ) 1363-1,127.12509,36.792637,-1
충남청,1660733583,19,10,215,2,충청남도 천안시 동남구 신부동 (행정:신안동 ) 988,127.16206,36.817055,-1
충남청,1660868352,19,10,215,1,0,0.0,0.0,-1
충남청,1660961515,19,10,215,3,충청남도 천안시 서북구 성거읍 정촌리(성거읍 ) 198-2,127.18826,36.894318,1
충남청,1661242931,19,10,215,2,충청남도 아산시 온천동 (행정:온양1동 ) 90-1,127.00425,36.78243,-1
충남청,1661499860,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1289,127.10143,36.798428,-1
충남청,1660697486,19,10,215,1,충청남도 천안시 동남구 용곡동 (신방동 ) 571,127.14149,36.78069,-1
충남청,1660696666,19,10,215,3,충청남도 보령시 대천동 (대천2동 ) 421-3,126.59018,36.352665,-1
충남청,1660538267,19,10,215,3,충청남도 아산시 장존동 (행정:온양6동 ) 588-2,127.01446,36.748447,-1
충남청,1660799031,19,10,215,2,0,0.0,0.0,-1
충남청,1660483611,31,10,215,2,세종특별자치시 세종시 소담동 (행정:소담동 ) 521,127.30135,36.489395,-1
충남청,1660799009,31,10,215,2,세종특별자치시 세종시 나성동 (행정:새롬동 ) 356-1,127.26149,36.49034,-1
충남청,1660873832,19,10,215,2,0,0.0,0.0,-1
충남청,1660871339,31,10,215,3,세종특별자치시 세종시 어진동 (도담동 ) 557,127.26616,36.50518,-1
충남청,1660874371,19,10,215,1,0,0.0,0.0,1
대전청,1660561704,13,10,215,2,0,127.40466,36.341686,1
대전청,1660467777,13,10,215,1,대전광역시 중구 유천동 (행정:유천1동 ) 325-2,127.393265,36.319138,1
대전청,1660468059,13,10,215,2,0,127.40466,36.341686,-1
대전청,1660809604,13,10,215,1,0,127.40466,36.341686,-1
대전청,1660467300,13,10,215,2,0,127.40466,36.341686,1
충남청,1660464646,19,10,215,1,충청남도 금산군 진산면 삼가리(진산면 ) 392-1,127.389305,36.12058,-1
충남청,1660788672,19,10,215,2,충청남도 아산시 온천동 (행정:온양2동 ) 1910,127.006905,36.778194,-1
충남청,1660482659,19,10,215,1,전라북도 익산시 신동 (행정:신동 ) 861,126.96197,35.957928,-1
대전청,1660713356,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660789390,19,10,215,2,0,0.0,0.0,-1
충남청,1660894107,19,10,215,3,충청남도 당진시 대덕동 (행정:당진2동 ) 399-1,126.65177,36.883175,-1
충남청,1660725324,19,10,215,1,충청남도 당진시 읍내동 (당진1동 ) 412-10,126.62561,36.896618,1
대전청,1660723804,13,10,215,1,대전광역시 동구 가양동 (행정:가양2동 ) 146-10,127.45209,36.348286,-1
대전청,1660481036,13,10,215,3,0,127.40466,36.341686,-1
충남청,1660787594,19,10,215,1,0,0.0,0.0,-1
충남청,1660788547,19,10,215,1,0,0.0,0.0,-1
충남청,1660715238,19,10,215,1,충청남도 천안시 동남구 안서동 (행정:신안동 ) 241-15,127.17594,36.83052,-1
충남청,1660471507,19,10,215,1,0,0.0,0.0,-1
충남청,1660895256,19,10,215,3,0,0.0,0.0,-1
충남청,1660902969,19,10,215,2,충청남도 아산시 읍내동 (온양6동 ) 283-2,127.01719,36.760994,-1
대전청,1660980171,13,10,215,1,대전광역시 유성구 어은동 (행정:온천2동 ) 23,127.36396,36.36569,-1
충남청,1660895277,19,10,215,2,0,0.0,0.0,-1
대전청,1660979296,13,10,215,1,대전 서구 월평동 312-1,127.36718,36.358887,-1
충남청,1660904619,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당1동 ) 1289,127.10129,36.798912,1
대전청,1660718123,13,10,215,2,0,127.40466,36.341686,-1
충남청,1660787689,19,10,215,2,충청남도 서산시 동문동 (행정:동문2동 ) 934-4,126.45381,36.78333,-1
충남청,1660883056,19,10,215,1,충청남도 태안군 근흥면 용신리(행정:근흥면 ) 471-71,126.22416,36.71518,-1
충남청,1660886061,19,10,215,1,0,0.0,0.0,-1
충남청,1660886804,19,10,215,1,충청남도 부여군 은산면 오번리(행정:은산면 ),126.824425,36.3323,-1
충남청,1661151272,19,10,215,1,대전광역시 유성구 반석동 (행정:노은3동 ) 639-7,127.312515,36.39122,1
충남청,1660887259,19,10,215,2,충청남도 천안시 동남구 봉명동 (행정:봉명동 ) 494,127.13245,36.811043,1
충남청,1660831190,19,10,215,1,충청남도 천안시 서북구 두정동 (부성1동 ) 1359,127.13866,36.830673,-1
충남청,1660799543,19,10,215,1,충청남도 천안시 서북구 직산읍 삼은리(행정:직산읍 ),127.14772,36.878487,-1
충남청,1660799781,19,10,215,1,0,0.0,0.0,-1
충남청,1661151564,19,10,215,1,0,0.0,0.0,-1
대전청,1660888201,13,10,215,1,0,127.40466,36.341686,-1
충남청,1660482659,20,10,215,1,전라북도 익산시 신동 (행정:신동 ) 861,126.96197,35.957928,0
충남청,1660802538,19,10,215,2,충청남도 공주시 신풍면 동원리(행정:신풍면 ) 414,126.96187,36.529137,1
충남청,1660701474,19,10,215,1,충청남도 계룡시 엄사면 유동리(행정:엄사면 ) 14-6,127.23766,36.280613,-1
대전청,1661136529,13,10,215,1,대전광역시 서구 도안동 (행정:가수원동 ) 1373,127.34875,36.31422,-1
충남청,1660701961,19,10,215,1,0,0.0,0.0,-1
충남청,1660703662,19,10,215,1,0,0.0,0.0,-1
충남청,1660802783,19,10,215,2,충청남도 공주시 신풍면 동원리(행정:신풍면 ) 414,126.96187,36.529137,1
충남청,1661135856,19,10,215,1,0,0.0,0.0,-1
충남청,1660736336,31,10,215,3,세종특별자치시 세종시 도담동 (도담동 ) 653,127.259895,36.513493,-1
충남청,1660823053,19,10,215,1,충청남도 태안군 태안읍 평천리(행정:태안읍 ) 737,126.31041,36.75061,-1
대전청,1660992228,13,10,215,3,0,127.40466,36.341686,-1
대전청,1660991521,13,10,215,3,대전광역시 서구 갈마동 (행정:갈마2동 ) 343-1,127.37181,36.349464,-1
충남청,1661500854,19,10,215,1,0,0.0,0.0,-1
충남청,1660895231,19,10,215,3,0,0.0,0.0,-1
충남청,1660701370,31,10,215,1,세종특별자치시 세종시 조치원읍 신흥리(행정:조치원읍 ) 1-23,127.295235,36.597237,-1
충남청,1660721542,19,10,215,3,충청남도 아산시 둔포면 석곡리(행정:둔포면 ) 1936,127.055,36.902855,-1
충남청,1660896720,19,10,215,1,충청남도 보령시 청라면 의평리(행정:청라면 ) 469,126.65265,36.38444,-1
충남청,1660721265,19,10,215,2,충청남도 서산시 대산읍 대산리(행정:대산읍 ) 150-65,126.43722,36.931366,1
충남청,1660738160,19,10,215,2,충청남도 천안시 동남구 다가동 (일봉동 ) 27-2,127.1507,36.794094,-1
충남청,1660443193,19,10,215,3,충청남도 서산시 동문동 (동문2동 ) 926-5,126.45371,36.782448,-1
충남청,1660702428,31,10,215,1,세종특별자치시 세종시 새롬동 (새롬동 ) 605,127.251076,36.48191,-1
